HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.video_url_A,Input.video_url_B,Answer.ranking,Answer.ranking.label,Approve,Reject
39O0SQZVJNY5INUIM7Z3WOFA9RO7RM,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3DHE4R9OCX29UGMSQMTXQDFKSUP2G1,A11R9XFIQDY9SP,Submitted,Tue May 07 12:15:08 PDT 2019,Tue May 07 12:15:37 PDT 2019,Fri May 10 12:15:37 PDT 2019,,,,29,100% (12/12),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00450_crop.webm,,B,,
3PUV2Q8SV4VYJPE3HNGZW1K2DGODB8,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,34Z02EIMIT463B5KVZOQ681ULQD0TO,ANQF0LHVK1236,Submitted,Tue May 07 12:16:08 PDT 2019,Tue May 07 12:20:18 PDT 2019,Fri May 10 12:20:18 PDT 2019,,,,250,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00500_crop.webm,,B,,
3PUV2Q8SV4VYJPE3HNGZW1K2DGODB8,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3C8HJ7UOP8LZS1LQQW06QT9O9PZMZ0,ARIBVG7WV64QM,Submitted,Tue May 07 12:15:10 PDT 2019,Tue May 07 12:15:44 PDT 2019,Fri May 10 12:15:44 PDT 2019,,,,34,100% (4/4),100% (4/4),100% (4/4),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00500_crop.webm,,A,,
3PUV2Q8SV4VYJPE3HNGZW1K2DGODB8,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3TVRFO09GL6QHO3QP2B6TVEO1KBXLC,A1PUHCEBSOWETV,Submitted,Tue May 07 12:15:18 PDT 2019,Tue May 07 12:16:36 PDT 2019,Fri May 10 12:16:36 PDT 2019,,,,78,100% (164/164),100% (164/164),100% (163/163),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00500_crop.webm,,A,,
3CKVGCS3PGW31RUBGXEZ7JAJNF10S3,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3GFK2QRXXA8XQZVFNAZDAN4K6S75W5,AKSJ3C5O3V9RB,Submitted,Tue May 07 12:16:54 PDT 2019,Tue May 07 12:19:38 PDT 2019,Fri May 10 12:19:38 PDT 2019,,,,164,100% (9/9),100% (9/9),100% (9/9),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00550_crop.webm,,B,,
3CKVGCS3PGW31RUBGXEZ7JAJNF10S3,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3H7XDTSHKDIV6WKZ46I4EKV9W1JGWW,AO6G5AB9F4DZ0,Submitted,Tue May 07 12:14:38 PDT 2019,Tue May 07 12:14:55 PDT 2019,Fri May 10 12:14:55 PDT 2019,,,,17,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00550_crop.webm,,B,,
3CKVGCS3PGW31RUBGXEZ7JAJNF10S3,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3VHP9MDGROBGEYIZCVCLK5OU361FCN,A9HVFM0YUY00Q,Submitted,Tue May 07 12:14:56 PDT 2019,Tue May 07 12:19:44 PDT 2019,Fri May 10 12:19:44 PDT 2019,,,,288,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00550_crop.webm,,B,,
39KV3A5D18YHJ2UV1WZ8MYK6VT77SA,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3M0BCWMB8WNZFFCOOKQQD94CGOQBW9,A2EN7IXP9RG0O2,Submitted,Tue May 07 12:14:17 PDT 2019,Tue May 07 12:15:12 PDT 2019,Fri May 10 12:15:12 PDT 2019,,,,55,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00600_crop.webm,,B,,
39KV3A5D18YHJ2UV1WZ8MYK6VT77SA,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3Q8GYXHFEQTOC1PA6JZCYTXHECOC52,A1PUHCEBSOWETV,Submitted,Tue May 07 12:16:04 PDT 2019,Tue May 07 12:17:53 PDT 2019,Fri May 10 12:17:53 PDT 2019,,,,109,100% (164/164),100% (164/164),100% (163/163),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00600_crop.webm,,A,,
39KV3A5D18YHJ2UV1WZ8MYK6VT77SA,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3UWN2HHPUZW897KC75LY7F1LR08NSV,A3RYI5HXC2MJLN,Submitted,Tue May 07 12:13:29 PDT 2019,Tue May 07 12:20:13 PDT 2019,Fri May 10 12:20:13 PDT 2019,,,,404,100% (16/16),100% (16/16),100% (14/14),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00600_crop.webm,,B,,
3HEADTGN2PJ7TDVE452J22VDV9UVR1,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,32UTUBMZ7HNM0QCJYALUR7LY9FPVBK,A1PUHCEBSOWETV,Submitted,Tue May 07 12:15:48 PDT 2019,Tue May 07 12:17:37 PDT 2019,Fri May 10 12:17:37 PDT 2019,,,,109,100% (164/164),100% (164/164),100% (163/163),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00050_crop.webm,,B,,
3HEADTGN2PJ7TDVE452J22VDV9UVR1,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3LWJHTCVCDDK8ZSIHDDG4ADB7L2QF3,A3W0C04EXOY12C,Submitted,Tue May 07 12:15:38 PDT 2019,Tue May 07 12:17:09 PDT 2019,Fri May 10 12:17:09 PDT 2019,,,,91,100% (15/15),100% (14/14),100% (14/14),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00050_crop.webm,,A,,
3HEADTGN2PJ7TDVE452J22VDV9UVR1,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3Z2R0DQ0JI5BA2Q1KR39QAU8FEA2EK,A9HVFM0YUY00Q,Submitted,Tue May 07 12:15:07 PDT 2019,Tue May 07 12:20:56 PDT 2019,Fri May 10 12:20:56 PDT 2019,,,,349,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00050_crop.webm,,A,,
38F60IALAG84GR7Q5XJPHO65PYF0TS,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,35L9RVQFCP9WEOQ5TCLLHWMDQLKHUW,ARIBVG7WV64QM,Submitted,Tue May 07 12:14:08 PDT 2019,Tue May 07 12:14:20 PDT 2019,Fri May 10 12:14:20 PDT 2019,,,,12,100% (4/4),100% (4/4),100% (4/4),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00100_crop.webm,,A,,
38F60IALAG84GR7Q5XJPHO65PYF0TS,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,39OWYR0EPLITH1J48NUAHWGD6UIYFD,ANQF0LHVK1236,Submitted,Tue May 07 12:14:25 PDT 2019,Tue May 07 12:19:09 PDT 2019,Fri May 10 12:19:09 PDT 2019,,,,284,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00100_crop.webm,,B,,
38F60IALAG84GR7Q5XJPHO65PYF0TS,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3QY5DC2MXSBC0SZZYMXLEBA0A68UFC,ACJ0MI7CUEP6O,Submitted,Tue May 07 12:15:11 PDT 2019,Tue May 07 12:15:38 PDT 2019,Fri May 10 12:15:38 PDT 2019,,,,27,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00100_crop.webm,,A,,
3PGQRAZX02B0YMQWO5P8ZB43ZSFSYV,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,33M4IA01QHS1KMY3UM82F7NN7CZXR1,A1PUHCEBSOWETV,Submitted,Tue May 07 12:14:16 PDT 2019,Tue May 07 12:14:58 PDT 2019,Fri May 10 12:14:58 PDT 2019,,,,42,100% (164/164),100% (164/164),100% (163/163),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00150_crop.webm,,B,,
3PGQRAZX02B0YMQWO5P8ZB43ZSFSYV,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3IOEN3P9S8A082FQV5KX93SQ6A861M,ARG3B5LX5N1XA,Submitted,Tue May 07 12:15:28 PDT 2019,Tue May 07 12:16:59 PDT 2019,Fri May 10 12:16:59 PDT 2019,,,,91,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00150_crop.webm,,A,,
3PGQRAZX02B0YMQWO5P8ZB43ZSFSYV,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3XXU1SWE8NM1OF6BPZX9B3B2X1R0A2,ANQF0LHVK1236,Submitted,Tue May 07 12:14:21 PDT 2019,Tue May 07 12:18:26 PDT 2019,Fri May 10 12:18:26 PDT 2019,,,,245,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00150_crop.webm,,B,,
33TGB4G0LP8CDHD1898WQ2TGZ5ZXTJ,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3R6BYFZZP834HWTU3R88YI944ORFXR,ANQF0LHVK1236,Submitted,Tue May 07 12:16:52 PDT 2019,Tue May 07 12:20:57 PDT 2019,Fri May 10 12:20:57 PDT 2019,,,,245,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00250_crop.webm,,B,,
33TGB4G0LP8CDHD1898WQ2TGZ5ZXTJ,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3TUI152ZZCETIKYAAEYVF89H6BJQ12,AKSJ3C5O3V9RB,Submitted,Tue May 07 12:15:14 PDT 2019,Tue May 07 12:18:49 PDT 2019,Fri May 10 12:18:49 PDT 2019,,,,215,100% (9/9),100% (9/9),100% (9/9),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00250_crop.webm,,B,,
33TGB4G0LP8CDHD1898WQ2TGZ5ZXTJ,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3WYP994K18IXY8QT7UR6NQ30DVG6YJ,A16QYGJTBFR6WM,Submitted,Tue May 07 12:14:52 PDT 2019,Tue May 07 12:15:53 PDT 2019,Fri May 10 12:15:53 PDT 2019,,,,61,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00250_crop.webm,,B,,
39XCQ6V3KYVX90IF6QH8N9AIMYF567,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3FDJT1UU75Z6VZ1YYWGAMCAPJLV5K6,A110KENBXU7SUJ,Submitted,Tue May 07 12:13:23 PDT 2019,Tue May 07 12:13:38 PDT 2019,Fri May 10 12:13:38 PDT 2019,,,,15,100% (25/25),100% (25/25),100% (20/20),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00300_crop.webm,,B,,
39XCQ6V3KYVX90IF6QH8N9AIMYF567,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3WEV0KO0ONJZNVTZIB7VBAPRDW9DS6,A3W0C04EXOY12C,Submitted,Tue May 07 12:16:57 PDT 2019,Tue May 07 12:18:19 PDT 2019,Fri May 10 12:18:19 PDT 2019,,,,82,100% (15/15),100% (14/14),100% (14/14),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00300_crop.webm,,A,,
39XCQ6V3KYVX90IF6QH8N9AIMYF567,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3XIQGXAUMDZR23EOL8AWAQWN604X71,A3BFMY5OX2WMUW,Submitted,Tue May 07 12:21:19 PDT 2019,Tue May 07 12:23:08 PDT 2019,Fri May 10 12:23:08 PDT 2019,,,,109,100% (15/15),100% (15/15),100% (15/15),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00300_crop.webm,,A,,
3WJGKMRWVI0HTU69VNCU7LQKV1ODCF,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3FPRZHYEPZYHXV86JH6O9ONMLNBV3S,ANQF0LHVK1236,Submitted,Tue May 07 12:14:16 PDT 2019,Tue May 07 12:14:36 PDT 2019,Fri May 10 12:14:36 PDT 2019,,,,20,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00350_crop.webm,,B,,
3WJGKMRWVI0HTU69VNCU7LQKV1ODCF,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3S3AMIZX3VWJGE43LPHVW5L9RTKCD8,A110KENBXU7SUJ,Submitted,Tue May 07 12:13:57 PDT 2019,Tue May 07 12:14:12 PDT 2019,Fri May 10 12:14:12 PDT 2019,,,,15,100% (25/25),100% (25/25),100% (20/20),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00350_crop.webm,,B,,
3WJGKMRWVI0HTU69VNCU7LQKV1ODCF,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3Y9N9SS8LZ2V3E8KSW6U32HFLG73D1,A3RYI5HXC2MJLN,Submitted,Tue May 07 12:13:22 PDT 2019,Tue May 07 12:18:11 PDT 2019,Fri May 10 12:18:11 PDT 2019,,,,289,100% (16/16),100% (16/16),100% (14/14),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00350_crop.webm,,B,,
3Y40HMYLL19RDUSQ8EY6VYFIIJ6XUA,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3LO69W1SU44FV2800SB259ETYUGGL4,A3W0C04EXOY12C,Submitted,Tue May 07 12:15:46 PDT 2019,Tue May 07 12:15:58 PDT 2019,Fri May 10 12:15:58 PDT 2019,,,,12,100% (15/15),100% (14/14),100% (14/14),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00400_crop.webm,,A,,
3Y40HMYLL19RDUSQ8EY6VYFIIJ6XUA,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:13:00 PDT 2019,3,BatchId:3634136;OriginalHitTemplateId:928390922;,480,259200,Sat May 11 12:13:00 PDT 2019,,,3RYC5T2D74KWBDWC8VYLLU1K5DSPR7,AKSJ3C5O3V9RB,Submitted,Tue May 07 12:16:20 PDT 2019,Tue May 07 12:22:35 PDT 2019,Fri May 10 12:22:35 PDT 2019,,,,375,100% (9/9),100% (9/9),100% (9/9),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/spaceinvaders/spaceinvaders_00400_crop.webm,,B,,
