HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.video_url_A,Input.video_url_B,Answer.ranking,Answer.ranking.label,Approve,Reject
37SDSEDIN9TLPW0KYICU4XTSF90815,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3FTYUGLFSVCYHTVO6FUNIZFZZZFD5S,A298J6JKK4Q2XN,Submitted,Mon May 06 10:19:08 PDT 2019,Mon May 06 10:22:48 PDT 2019,Thu May 09 10:22:48 PDT 2019,,,,220,100% (24/24),100% (23/23),100% (23/23),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00500_crop.webm,,B,,
3UQ1LLR26AZCYRX3OQERK381335ALH,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3CTOC39K38HQ7J9Z44VVJHO8VP6J7Q,A9HVFM0YUY00Q,Submitted,Mon May 06 10:18:26 PDT 2019,Mon May 06 10:19:29 PDT 2019,Thu May 09 10:19:29 PDT 2019,,,,63,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00550_crop.webm,,B,,
3UQ1LLR26AZCYRX3OQERK381335ALH,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3HL8HNGX46SEG0BW0B2UIFNMX8D9FP,AA9Y4BEMJYWN1,Submitted,Mon May 06 10:18:17 PDT 2019,Mon May 06 10:26:44 PDT 2019,Thu May 09 10:26:44 PDT 2019,,,,507,100% (1/1),100% (1/1),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00550_crop.webm,,B,,
3UQ1LLR26AZCYRX3OQERK381335ALH,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3WR9XG3T642041QE1X8RDFZPDSH47L,AOGNIEJWXIERU,Submitted,Mon May 06 10:18:45 PDT 2019,Mon May 06 10:19:08 PDT 2019,Thu May 09 10:19:08 PDT 2019,,,,23,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00550_crop.webm,,B,,
3SD15I2WD2LUVLVBS7TF8CCY7YO366,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3DZQRBDBSM6153R2PM1JY13FM6WS39,A110SC5K5Y3IHS,Submitted,Mon May 06 10:17:39 PDT 2019,Mon May 06 10:27:23 PDT 2019,Thu May 09 10:27:23 PDT 2019,,,,584,100% (8/8),100% (8/8),100% (8/8),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00600_crop.webm,,B,,
3SD15I2WD2LUVLVBS7TF8CCY7YO366,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3EO896NRAXMD5H66H7YWODGQKMWTJB,A1PUHCEBSOWETV,Submitted,Mon May 06 10:17:15 PDT 2019,Mon May 06 10:17:52 PDT 2019,Thu May 09 10:17:52 PDT 2019,,,,37,100% (164/164),100% (164/164),100% (163/163),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00600_crop.webm,Not sure,,,
3SD15I2WD2LUVLVBS7TF8CCY7YO366,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3WEV0KO0ONJZNVTZIB7VBAPRDJMSD8,A298J6JKK4Q2XN,Submitted,Mon May 06 10:18:55 PDT 2019,Mon May 06 10:22:24 PDT 2019,Thu May 09 10:22:24 PDT 2019,,,,209,100% (24/24),100% (23/23),100% (23/23),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00600_crop.webm,,B,,
3BFNCI9LYKHDZL9GBHY7EQCU298375,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3JPSL1DZ5TQ49BYIQ5Z7MF7F5HHANC,A1PUHCEBSOWETV,Submitted,Mon May 06 10:17:52 PDT 2019,Mon May 06 10:20:03 PDT 2019,Thu May 09 10:20:03 PDT 2019,,,,131,100% (164/164),100% (164/164),100% (163/163),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00050_crop.webm,,B,,
3BFNCI9LYKHDZL9GBHY7EQCU298375,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3QEMNNSB2YQD4X97U89KGJTVQ597D0,A2NGSSVZ08HZVD,Submitted,Mon May 06 10:17:49 PDT 2019,Mon May 06 10:20:14 PDT 2019,Thu May 09 10:20:14 PDT 2019,,,,145,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00050_crop.webm,,Not sure,,
3BFNCI9LYKHDZL9GBHY7EQCU298375,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3RXPCZQMQQ225V4W7ITJLU5F0BRG1O,A298J6JKK4Q2XN,Submitted,Mon May 06 10:20:41 PDT 2019,Mon May 06 10:24:21 PDT 2019,Thu May 09 10:24:21 PDT 2019,,,,220,100% (24/24),100% (23/23),100% (23/23),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00050_crop.webm,,A,,
3D06DR5225AW49FOO2F6KGNQ38VAMJ,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3H0W84IWBLTSEM7MZHIARI2GRT3ERY,A1U9Z8XEYYMEB5,Submitted,Mon May 06 10:17:19 PDT 2019,Mon May 06 10:18:09 PDT 2019,Thu May 09 10:18:09 PDT 2019,,,,50,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00100_crop.webm,,Not sure,,
3D06DR5225AW49FOO2F6KGNQ38VAMJ,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3JJVG1YBECO52WX4SJ3HN9RZWE3B5J,A1PUHCEBSOWETV,Submitted,Mon May 06 10:19:57 PDT 2019,Mon May 06 10:21:48 PDT 2019,Thu May 09 10:21:48 PDT 2019,,,,111,100% (164/164),100% (164/164),100% (163/163),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00100_crop.webm,,Not sure,,
3D06DR5225AW49FOO2F6KGNQ38VAMJ,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3OWEPKL08A3MQ90KJ2NNCO5P49BN7Y,A2VIJIP92R2BWD,Submitted,Mon May 06 10:18:55 PDT 2019,Mon May 06 10:23:29 PDT 2019,Thu May 09 10:23:29 PDT 2019,,,,274,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00100_crop.webm,,A,,
3D1UCPY6GG0HZZEZLMQDSQ8PDTE38S,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,35USIKEBNS73M9MF0SIV6A5T9YRN6Z,A2VIJIP92R2BWD,Submitted,Mon May 06 10:18:47 PDT 2019,Mon May 06 10:23:07 PDT 2019,Thu May 09 10:23:07 PDT 2019,,,,260,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00150_crop.webm,,A,,
3D1UCPY6GG0HZZEZLMQDSQ8PDTE38S,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3R08VXYT7DMCD39YB3EA87IGXLEW7X,AFDOCG0RZGSXU,Submitted,Mon May 06 10:17:23 PDT 2019,Mon May 06 10:23:50 PDT 2019,Thu May 09 10:23:50 PDT 2019,,,,387,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00150_crop.webm,,A,,
3D1UCPY6GG0HZZEZLMQDSQ8PDTE38S,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3VZLGYJEYM1AMDKU432F1APMGGYZXM,A2AHXGFXPG6ZSR,Submitted,Mon May 06 10:18:47 PDT 2019,Mon May 06 10:21:15 PDT 2019,Thu May 09 10:21:15 PDT 2019,,,,148,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00150_crop.webm,,A,,
3087LXLJ6M7UXMPPADE00KR4XL70FB,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3DY4FPOOA2F9GXT8U77KRMQ2RO6VRL,AA9Y4BEMJYWN1,Submitted,Mon May 06 10:17:12 PDT 2019,Mon May 06 10:18:31 PDT 2019,Thu May 09 10:18:31 PDT 2019,,,,79,100% (1/1),100% (1/1),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00250_crop.webm,,B,,
3087LXLJ6M7UXMPPADE00KR4XL70FB,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3YMU66OBIOZD96PA97W4DHLMH0KHGL,A1PUHCEBSOWETV,Submitted,Mon May 06 10:17:30 PDT 2019,Mon May 06 10:19:33 PDT 2019,Thu May 09 10:19:33 PDT 2019,,,,123,100% (164/164),100% (164/164),100% (163/163),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00250_crop.webm,,Not sure,,
3087LXLJ6M7UXMPPADE00KR4XL70FB,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3Z2R0DQ0JI5BA2Q1KR39QAU8F1P2E9,A298J6JKK4Q2XN,Submitted,Mon May 06 10:18:52 PDT 2019,Mon May 06 10:21:55 PDT 2019,Thu May 09 10:21:55 PDT 2019,,,,183,100% (24/24),100% (23/23),100% (23/23),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00250_crop.webm,,B,,
3TC2K6WK9GTSEHIGHMC89G3X7FE82M,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3018Q3ZVOJHPO9QAJCGOVZCP6E5RAG,A3BFMY5OX2WMUW,Submitted,Mon May 06 10:17:27 PDT 2019,Mon May 06 10:20:59 PDT 2019,Thu May 09 10:20:59 PDT 2019,,,,212,100% (15/15),100% (15/15),100% (15/15),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00300_crop.webm,,A,,
3TC2K6WK9GTSEHIGHMC89G3X7FE82M,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3DR23U6WE655U1KE36N5RX3YFE0TEQ,A2Y2RVQO2UVFV1,Submitted,Mon May 06 10:17:14 PDT 2019,Mon May 06 10:23:25 PDT 2019,Thu May 09 10:23:25 PDT 2019,,,,371,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00300_crop.webm,,A,,
3TC2K6WK9GTSEHIGHMC89G3X7FE82M,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3VSOLARPKC0J0OV3GG1SH6YPUI839A,AA9Y4BEMJYWN1,Submitted,Mon May 06 10:17:59 PDT 2019,Mon May 06 10:24:19 PDT 2019,Thu May 09 10:24:19 PDT 2019,,,,380,100% (1/1),100% (1/1),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00300_crop.webm,,B,,
3MJ28H2Y1EZNY6OJ6M3249W96U95ON,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,358UUM7WR0U757SCC944L8AZ560R7Q,AHLS6AZ1VTNH7,Submitted,Mon May 06 10:18:32 PDT 2019,Mon May 06 10:25:00 PDT 2019,Thu May 09 10:25:00 PDT 2019,,,,388,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00350_crop.webm,A,,,
3MJ28H2Y1EZNY6OJ6M3249W96U95ON,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3II4UPYCOKYNAFEMQ7IQGAAQVV2DQ5,A1PUHCEBSOWETV,Submitted,Mon May 06 10:19:45 PDT 2019,Mon May 06 10:21:28 PDT 2019,Thu May 09 10:21:28 PDT 2019,,,,103,100% (164/164),100% (164/164),100% (163/163),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00350_crop.webm,,Not sure,,
3MJ28H2Y1EZNY6OJ6M3249W96U95ON,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3WT783CTPC8Q1H6J7TQP1FX9OVPBCR,A2AY63W3761ZDX,Submitted,Mon May 06 10:19:15 PDT 2019,Mon May 06 10:19:34 PDT 2019,Thu May 09 10:19:34 PDT 2019,,,,19,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00350_crop.webm,,B,,
3V8JSVE8YYHZO3LENA53AU0OXX6YER,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,37UEWGM5HUZTULDANTNVKYJM2KZR1S,AA9Y4BEMJYWN1,Submitted,Mon May 06 10:17:20 PDT 2019,Mon May 06 10:19:57 PDT 2019,Thu May 09 10:19:57 PDT 2019,,,,157,100% (1/1),100% (1/1),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00400_crop.webm,,B,,
3V8JSVE8YYHZO3LENA53AU0OXX6YER,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,39N5ACM9HFEQ7D0QEEYZU91QZEZP97,AHLS6AZ1VTNH7,Submitted,Mon May 06 10:17:29 PDT 2019,Mon May 06 10:19:16 PDT 2019,Thu May 09 10:19:16 PDT 2019,,,,107,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00400_crop.webm,,A,,
3V8JSVE8YYHZO3LENA53AU0OXX6YER,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3PWWM24LHTPU11GA7OH9Y0YM4YQ289,A2PJAR334LPELC,Submitted,Mon May 06 10:17:49 PDT 2019,Mon May 06 10:18:13 PDT 2019,Thu May 09 10:18:13 PDT 2019,,,,24,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00400_crop.webm,,A,,
3D1UCPY6GG0HZZEZLMQDSQ8PDTE83X,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,36NEMU28XG4VY6GLF9GZRPF6SABMW0,A349TSPKFHIWE1,Submitted,Mon May 06 10:19:46 PDT 2019,Mon May 06 10:21:40 PDT 2019,Thu May 09 10:21:40 PDT 2019,,,,114,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00450_crop.webm,,B,,
3D1UCPY6GG0HZZEZLMQDSQ8PDTE83X,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3A1PQ49WVI8G5RZ7ROB16UHGFB1H1L,A1PUHCEBSOWETV,Submitted,Mon May 06 10:17:20 PDT 2019,Mon May 06 10:18:10 PDT 2019,Thu May 09 10:18:10 PDT 2019,,,,50,100% (164/164),100% (164/164),100% (163/163),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00450_crop.webm,,Not sure,,
3D1UCPY6GG0HZZEZLMQDSQ8PDTE83X,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,3DL65MZB8E6O8KI3HKSF2N3URS1ECT,A2AHXGFXPG6ZSR,Submitted,Mon May 06 10:18:26 PDT 2019,Mon May 06 10:20:32 PDT 2019,Thu May 09 10:20:32 PDT 2019,,,,126,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00450_crop.webm,,A,,
3WRBLBQ2GRZ0BMLKLXKII5RGY070GA,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:17:05 PDT 2019,3,BatchId:3632444;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:17:05 PDT 2019,,,34FNN24DCN01F4QF2BH1VKP0HNK5YR,A2EBVO9Y928XB6,Submitted,Mon May 06 10:18:06 PDT 2019,Mon May 06 10:18:44 PDT 2019,Thu May 09 10:18:44 PDT 2019,,,,38,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/hero/hero_00500_crop.webm,,A,,
