HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.video_url_A,Input.video_url_B,Answer.ranking.label,Approve,Reject
3VJ4PFXFJ3YFHHKXX46SBQ4KG8XUAM,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:25 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:25 PDT 2019,,,3CN4LGXD5YFJJLMFO6YRQSJMFV7Y43,A100Y89FZO4J0B,Submitted,Mon Apr 29 12:14:02 PDT 2019,Mon Apr 29 12:15:07 PDT 2019,Thu May 02 12:15:07 PDT 2019,,,,65,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00150.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00600.mp4,B,,
3538U0YQ1FLQEEOMT0WJ2IPB0BR3F1,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:25 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:25 PDT 2019,,,33UKMF931AB7JK2BT1C0QJ3ZGS6TT5,A3LUL1PPU1EUTG,Submitted,Mon Apr 29 12:09:07 PDT 2019,Mon Apr 29 12:10:07 PDT 2019,Thu May 02 12:10:07 PDT 2019,,,,60,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00050.mp4,A,,
31MCUE39BKDWSEKH4K21K3PN1QR3G0,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:25 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:25 PDT 2019,,,3WSELTNVR4T24O32N1LJVED7S3LTAK,A2XFO0X6RCS98M,Submitted,Mon Apr 29 12:09:11 PDT 2019,Mon Apr 29 12:12:34 PDT 2019,Thu May 02 12:12:34 PDT 2019,,,,203,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00100.mp4,A,,
3CO05SML7VWR0CUY18EUH95N0NI0RY,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:25 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:25 PDT 2019,,,3SNVL38CI5JRUKADD63I0IGZ9TJCK3,A3GGA7I8AFZ8KZ,Submitted,Mon Apr 29 12:19:33 PDT 2019,Mon Apr 29 12:21:21 PDT 2019,Thu May 02 12:21:21 PDT 2019,,,,108,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00150.mp4,B,,
3CKVGCS3PGW31RUBGXEZ7JAJMP10SM,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:25 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:25 PDT 2019,,,3ZV9H2YQQEYUCK8B9RBKVQ60QNBW3H,A2XFO0X6RCS98M,Submitted,Mon Apr 29 12:09:07 PDT 2019,Mon Apr 29 12:11:46 PDT 2019,Thu May 02 12:11:46 PDT 2019,,,,159,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250.mp4,B,,
34YWR3PJ281BX8GAA7KM6RRB142X0Q,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:25 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:25 PDT 2019,,,3WETL7AQWUZ0Z1TRDQOB5QTN6Q853A,AA9Y4BEMJYWN1,Submitted,Mon Apr 29 12:08:51 PDT 2019,Mon Apr 29 12:10:29 PDT 2019,Thu May 02 12:10:29 PDT 2019,,,,98,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00300.mp4,B,,
3W0KKJIARR0NVXM66SIC9CPROT08K0,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:25 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:25 PDT 2019,,,3JWH6J9I9T49SL3AWJZ3HQRLL3LBNX,A1QWBLJIMF1A5V,Submitted,Mon Apr 29 12:09:54 PDT 2019,Mon Apr 29 12:10:35 PDT 2019,Thu May 02 12:10:35 PDT 2019,,,,41,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00350.mp4,A,,
3VP28W7DUNBRZ7VFE7RS6JUQF6PZFT,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:25 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:25 PDT 2019,,,3OXV7EAXLFHWI5T5I9YGXW7N2LJ36O,A3HNEYFOIJWPH1,Submitted,Mon Apr 29 12:09:00 PDT 2019,Mon Apr 29 12:10:12 PDT 2019,Thu May 02 12:10:12 PDT 2019,,,,72,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00400.mp4,B,,
3TKSOBLOHL754SGJ3RPT1BW295CBBI,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:25 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:25 PDT 2019,,,3EFVCAY5L40U7XEIE9N1XHK34DV8JR,AWMO0GYE4AYF9,Submitted,Mon Apr 29 12:09:32 PDT 2019,Mon Apr 29 12:09:43 PDT 2019,Thu May 02 12:09:43 PDT 2019,,,,11,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00450.mp4,A,,
31JUPBOORNVYF34ORSUDOC26DT58L3,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:25 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:25 PDT 2019,,,3VW6495TLKRZHS0ZDDMY6HNTAW6YYO,A2SO6K35NMGBB7,Submitted,Mon Apr 29 12:09:22 PDT 2019,Mon Apr 29 12:10:51 PDT 2019,Thu May 02 12:10:51 PDT 2019,,,,89,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00500.mp4,B,,
3KTZHH2ONI6ILLM9R4VSOPHVDYV8M5,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3WEV0KO0ONJZNVTZIB7VBAPRBN5DSI,A1QWBLJIMF1A5V,Submitted,Mon Apr 29 12:09:32 PDT 2019,Mon Apr 29 12:10:19 PDT 2019,Thu May 02 12:10:19 PDT 2019,,,,47,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00550.mp4,A,,
3VQTAXTYN3CK0RPP3I6O61OQYQIUBH,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3L4PIM1GQU7QKRODZIU4YLUW79RYRM,A3HNEYFOIJWPH1,Submitted,Mon Apr 29 12:09:06 PDT 2019,Mon Apr 29 12:16:10 PDT 2019,Thu May 02 12:16:10 PDT 2019,,,,424,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00600.mp4,B,,
38F60IALAG84GR7Q5XJPHO65O8F0TB,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3L0KT67Y8F72L6OQE7U9OVZSTBAYSA,A111ZFNLXK1TCO,Submitted,Mon Apr 29 12:09:07 PDT 2019,Mon Apr 29 12:10:40 PDT 2019,Thu May 02 12:10:40 PDT 2019,,,,93,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00050.mp4,A,,
3R868ACW4S3XD7RAPRXAO4U2GLPZGS,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3X1FV8S5JYIIR7KUEWD8SICVNJEVGE,A10O0G7G0J18GT,Submitted,Mon Apr 29 12:08:50 PDT 2019,Mon Apr 29 12:09:52 PDT 2019,Thu May 02 12:09:52 PDT 2019,,,,62,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00100.mp4,A,,
33QQ60S6AS9JG4MF529ZMKS77MM0U2,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3EJPLAJKEN7X3Y0Y3GTP1XC2HGHZ6G,A23XGAACQZNKQV,Submitted,Mon Apr 29 12:09:32 PDT 2019,Mon Apr 29 12:10:19 PDT 2019,Thu May 02 12:10:19 PDT 2019,,,,47,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00150.mp4,A,,
33KGGVH24U8B4X1S6QOMKWAL6W8X1T,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3ITXP059PXACQHTRS7T6E8K4G72SJB,A2U0JT7TSIIXPS,Submitted,Mon Apr 29 12:11:48 PDT 2019,Mon Apr 29 12:15:05 PDT 2019,Thu May 02 12:15:05 PDT 2019,,,,197,100% (1/1),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200.mp4,A,,
3AC6MFV69K9BD3ML9XFS9463VL2ZHR,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3OB0CAO74IGDVXAA3DIAKHSQK0TYHP,A110KENBXU7SUJ,Submitted,Mon Apr 29 12:08:59 PDT 2019,Mon Apr 29 12:09:32 PDT 2019,Thu May 02 12:09:32 PDT 2019,,,,33,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00300.mp4,A,,
3ECKRY5B1QNB9YX5FFXD9G7IVYHZIK,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3SB5N7Y3O4V2Y6JEBZPJ7PM5TN2G08,A2SO6K35NMGBB7,Submitted,Mon Apr 29 12:21:37 PDT 2019,Mon Apr 29 12:23:10 PDT 2019,Thu May 02 12:23:10 PDT 2019,,,,93,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00350.mp4,A,,
309D674SHZCOEX8PHRLOCV2KRQCBCP,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3SPJ033422U9M350RDLVWU85XSXYJU,AWMO0GYE4AYF9,Submitted,Mon Apr 29 12:09:43 PDT 2019,Mon Apr 29 12:09:51 PDT 2019,Thu May 02 12:09:51 PDT 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00400.mp4,B,,
32FESTC2NHH3AWHVHI2JHLU8GBIUCO,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3T3IWE1XG7EUR4AJCXI5LESCWL7QTO,A2MCG5W6LHSRG9,Submitted,Mon Apr 29 12:08:54 PDT 2019,Mon Apr 29 12:12:54 PDT 2019,Thu May 02 12:12:54 PDT 2019,,,,240,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00450.mp4,A,,
3ZQX1VYFTDW6LO7L4KA5GT608YA8OK,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3JCG6DTRV4HHZOIRVTOAG9HPCE8QQA,A1NSHNH3MNFRGW,Submitted,Mon Apr 29 12:09:00 PDT 2019,Mon Apr 29 12:09:46 PDT 2019,Thu May 02 12:09:46 PDT 2019,,,,46,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00500.mp4,B,,
3EQPA8A374N749HBXXIDLHMI8D6ZJW,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,39LOEL67OTWJMJCTBOVEHA3E8G983F,ATBBPV37O4K6N,Submitted,Mon Apr 29 12:09:07 PDT 2019,Mon Apr 29 12:11:27 PDT 2019,Thu May 02 12:11:27 PDT 2019,,,,140,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00550.mp4,B,,
3RWB1RTQDJEO6OJMJKNK5TBQI368P1,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3V0Z7YWSIZRSCDCNFHSJQEIUD0A2V3,A1VPJFCJDIXGW7,Submitted,Mon Apr 29 12:10:15 PDT 2019,Mon Apr 29 12:13:00 PDT 2019,Thu May 02 12:13:00 PDT 2019,,,,165,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00600.mp4,B,,
3R0WOCG21M0DFON9HEXU1RCQ1BUUDO,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3MAOD8E57R1G5O6B1FRL6NID468NXH,A2SO6K35NMGBB7,Submitted,Mon Apr 29 12:09:01 PDT 2019,Mon Apr 29 12:10:08 PDT 2019,Thu May 02 12:10:08 PDT 2019,,,,67,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00300.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00050.mp4,A,,
3CIS7GGG65AI7U19D98E79UB1NVUEH,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,34S9DKFK74G55TWL6BDNP1PM6C2NYN,AWMO0GYE4AYF9,Submitted,Mon Apr 29 12:08:58 PDT 2019,Mon Apr 29 12:09:32 PDT 2019,Thu May 02 12:09:32 PDT 2019,,,,34,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00300.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00100.mp4,B,,
3XABXM4AJ1W960K1JX295Y10NZS8QS,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,35H6S234SBRZWKG9WSM9CT57GHA56G,A177EXELDLWTWV,Submitted,Mon Apr 29 12:08:57 PDT 2019,Mon Apr 29 12:10:47 PDT 2019,Thu May 02 12:10:47 PDT 2019,,,,110,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00300.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00150.mp4,B,,
3SV8KD29L4J2FTNTFIIPMWMVN26ZKV,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,32VNZTT0A8VAMKATAB6XIWQPC8SR4U,A3GS6JFQWU8C27,Submitted,Mon Apr 29 12:10:01 PDT 2019,Mon Apr 29 12:11:37 PDT 2019,Thu May 02 12:11:37 PDT 2019,,,,96,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00300.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200.mp4,B,,
3KQC8JMJGCJASAFSOQKJ531OGQ43HZ,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3JRJSWSMQIC0VKMKORHE9KZ0JJ73E9,A3HNEYFOIJWPH1,Submitted,Mon Apr 29 12:09:03 PDT 2019,Mon Apr 29 12:13:17 PDT 2019,Thu May 02 12:13:17 PDT 2019,,,,254,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00300.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250.mp4,B,,
3PUV2Q8SV4VYJPE3HNGZW1K2CQOBDP,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3ZQIG0FLQF7EOTAUT1HQELYJH74VWD,A2U83S62P8SZ6T,Submitted,Mon Apr 29 12:09:01 PDT 2019,Mon Apr 29 12:09:41 PDT 2019,Thu May 02 12:09:41 PDT 2019,,,,40,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00300.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00350.mp4,B,,
3XEIP58NL0EDZZ5B0IUQ1WZAC2BZLY,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3LPW2N6LKUTKYV6ASAKCSZJNJ3S5UI,A23954R5J40QR0,Submitted,Mon Apr 29 12:09:28 PDT 2019,Mon Apr 29 12:09:53 PDT 2019,Thu May 02 12:09:53 PDT 2019,,,,25,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00300.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00400.mp4,B,,
3ACRLU860N53BVS3DIRJ2J2NC2PBEI,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3GD6L00D3TO2X50IILREYZPCU1K1M4,A2XFO0X6RCS98M,Submitted,Mon Apr 29 12:09:09 PDT 2019,Mon Apr 29 12:12:10 PDT 2019,Thu May 02 12:12:10 PDT 2019,,,,181,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00300.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00450.mp4,B,,
3P458N04Q18ITIJOPUO0PFKQY2MX2A,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,379J5II41P7HBOC9UXLE56THJ5XLE4,A2UTDZAZV1DF0N,Submitted,Mon Apr 29 12:08:44 PDT 2019,Mon Apr 29 12:11:39 PDT 2019,Thu May 02 12:11:39 PDT 2019,,,,175,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00300.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00500.mp4,B,,
