HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.video_url_A,Input.video_url_B,Answer.ranking,Answer.ranking.label,Approve,Reject
34OWYT6U3W8W37FSBH3EWS5PHP19IC,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3J4Q2Z4UTZUMJLED72NG8YZB34NQWT,A1PUHCEBSOWETV,Submitted,Thu May 09 09:46:53 PDT 2019,Thu May 09 09:47:53 PDT 2019,Sun May 12 09:47:53 PDT 2019,,,,60,100% (185/185),100% (185/185),100% (184/184),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00100_crop.webm,,B,,
36AZSFEYZ4RKD6EP88GT2NQ9DR0BVL,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3570Y55XZQAZV1FZJ70SZHGP8PEGYN,A1UHZFFNBANPGC,Submitted,Thu May 09 09:46:58 PDT 2019,Thu May 09 09:47:09 PDT 2019,Sun May 12 09:47:09 PDT 2019,,,,11,100% (1/1),100% (1/1),100% (1/1),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00200_crop.webm,,B,,
36AZSFEYZ4RKD6EP88GT2NQ9DR0BVL,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3IHR8NYAM8SPA7UEXJ28D1QAEF1P4E,A1PUHCEBSOWETV,Submitted,Thu May 09 09:45:15 PDT 2019,Thu May 09 09:47:01 PDT 2019,Sun May 12 09:47:01 PDT 2019,,,,106,100% (185/185),100% (185/185),100% (184/184),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00200_crop.webm,,A,,
36AZSFEYZ4RKD6EP88GT2NQ9DR0BVL,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3J2UYBXQQM301DU8ZMGXVY9G2YW60A,AZZM966F90AL1,Submitted,Thu May 09 09:45:51 PDT 2019,Thu May 09 09:45:58 PDT 2019,Sun May 12 09:45:58 PDT 2019,,,,7,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00200_crop.webm,,A,,
33EEIIWHK7Y7HCGERQDJXCL8ZR1QVC,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,33CID57105KE1QWC5D4IMFPKV553LA,A1F1BIPJR11LSR,Submitted,Thu May 09 09:45:51 PDT 2019,Thu May 09 09:50:03 PDT 2019,Sun May 12 09:50:03 PDT 2019,,,,252,100% (27/27),100% (27/27),100% (27/27),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00250_crop.webm,,B,,
33EEIIWHK7Y7HCGERQDJXCL8ZR1QVC,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3LUY3GC630RMTUCXZH0FGDAK5HSP7Z,A1QWBLJIMF1A5V,Submitted,Thu May 09 09:46:55 PDT 2019,Thu May 09 09:49:06 PDT 2019,Sun May 12 09:49:06 PDT 2019,,,,131,100% (30/30),100% (30/30),100% (27/27),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00250_crop.webm,,A,,
33EEIIWHK7Y7HCGERQDJXCL8ZR1QVC,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3ZAZR5XV029MJF9ZD76SNX4CGRQCZ0,A3RYI5HXC2MJLN,Submitted,Thu May 09 09:45:49 PDT 2019,Thu May 09 09:52:25 PDT 2019,Sun May 12 09:52:25 PDT 2019,,,,396,100% (17/17),100% (17/17),100% (15/15),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00250_crop.webm,,B,,
3KQC8JMJGCJASAFSOQKJ531OHKCH3A,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3QIYRE09Y488FNLIUM6EBEEC2GR1NI,A22G7GBPIVCC9X,Submitted,Thu May 09 09:45:05 PDT 2019,Thu May 09 09:45:15 PDT 2019,Sun May 12 09:45:15 PDT 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00300_crop.webm,,A,,
3KQC8JMJGCJASAFSOQKJ531OHKCH3A,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3UNH76FOCTWZNBBLUAYNCM0M4BQYMD,A1QWBLJIMF1A5V,Submitted,Thu May 09 09:46:51 PDT 2019,Thu May 09 09:48:49 PDT 2019,Sun May 12 09:48:49 PDT 2019,,,,118,100% (30/30),100% (30/30),100% (27/27),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00300_crop.webm,B,,,
3KQC8JMJGCJASAFSOQKJ531OHKCH3A,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3ZQIG0FLQF7EOTAUT1HQELYJKW2VWS,APY5858P6BTDY,Submitted,Thu May 09 09:46:37 PDT 2019,Thu May 09 09:47:21 PDT 2019,Sun May 12 09:47:21 PDT 2019,,,,44,100% (6/6),100% (6/6),100% (6/6),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00300_crop.webm,,B,,
39I4RL8QGJ8VA6YWO4P2F8TUVK8H4V,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3L0KT67Y8F72L6OQE7U9OVZSW08YSP,A9HVFM0YUY00Q,Submitted,Thu May 09 09:47:08 PDT 2019,Thu May 09 09:48:07 PDT 2019,Sun May 12 09:48:07 PDT 2019,,,,59,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00350_crop.webm,,A,,
39I4RL8QGJ8VA6YWO4P2F8TUVK8H4V,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3N1FSUEFL6RGLAROSABDD79L0WZ4DG,A298J6JKK4Q2XN,Submitted,Thu May 09 09:45:09 PDT 2019,Thu May 09 09:45:34 PDT 2019,Sun May 12 09:45:34 PDT 2019,,,,25,100% (24/24),100% (23/23),100% (23/23),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00350_crop.webm,,A,,
39I4RL8QGJ8VA6YWO4P2F8TUVK8H4V,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3ZGVPD4G6U835WBAZT1IC74G4DQTZ0,A1QWBLJIMF1A5V,Submitted,Thu May 09 09:46:52 PDT 2019,Thu May 09 09:48:58 PDT 2019,Sun May 12 09:48:58 PDT 2019,,,,126,100% (30/30),100% (30/30),100% (27/27),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00350_crop.webm,,B,,
3J9UN9O9J3JA2OBLT35LFIJWR0WJ0M,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3018Q3ZVOJHPO9QAJCGOVZCP77MRAK,A1F1BIPJR11LSR,Submitted,Thu May 09 09:46:36 PDT 2019,Thu May 09 09:52:38 PDT 2019,Sun May 12 09:52:38 PDT 2019,,,,362,100% (27/27),100% (27/27),100% (27/27),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00400_crop.webm,,B,,
3J9UN9O9J3JA2OBLT35LFIJWR0WJ0M,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,39DD6S19JQ21GDTD9YCNDL4F133EZV,A3W58E33JDH9OF,Submitted,Thu May 09 09:45:36 PDT 2019,Thu May 09 09:47:38 PDT 2019,Sun May 12 09:47:38 PDT 2019,,,,122,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00400_crop.webm,,B,,
3J9UN9O9J3JA2OBLT35LFIJWR0WJ0M,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3QY7M81QH8DLI3FHMPV7KWOLB7MK7T,A9HVFM0YUY00Q,Submitted,Thu May 09 09:47:06 PDT 2019,Thu May 09 09:50:30 PDT 2019,Sun May 12 09:50:30 PDT 2019,,,,204,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00400_crop.webm,,B,,
3NKW03WTLMYKW1GJH0IFJE4M603QWM,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3MRNMEIQW6XCJIY9Y2AUZOBWMIULDQ,A298J6JKK4Q2XN,Submitted,Thu May 09 09:46:15 PDT 2019,Thu May 09 09:49:32 PDT 2019,Sun May 12 09:49:32 PDT 2019,,,,197,100% (24/24),100% (23/23),100% (23/23),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00450_crop.webm,,A,,
3NKW03WTLMYKW1GJH0IFJE4M603QWM,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3S4AW7T80C9ZJMFG5R91WKHQ9514LW,A1PUHCEBSOWETV,Submitted,Thu May 09 09:45:13 PDT 2019,Thu May 09 09:47:05 PDT 2019,Sun May 12 09:47:05 PDT 2019,,,,112,100% (185/185),100% (185/185),100% (184/184),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00450_crop.webm,,A,,
3NKW03WTLMYKW1GJH0IFJE4M603QWM,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3TY7ZAOG5GB70SFX1QAY5HEY3TJ0KC,A1F1BIPJR11LSR,Submitted,Thu May 09 09:53:13 PDT 2019,Thu May 09 09:55:11 PDT 2019,Sun May 12 09:55:11 PDT 2019,,,,118,100% (27/27),100% (27/27),100% (27/27),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00450_crop.webm,,B,,
3NBFJK3IOH9LE3D3NIMT86NYXBVOGD,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,31N2WW6R9SHS1YMGJ21KR2K0Y9KF3I,A1PUHCEBSOWETV,Submitted,Thu May 09 09:47:51 PDT 2019,Thu May 09 09:48:18 PDT 2019,Sun May 12 09:48:18 PDT 2019,,,,27,100% (185/185),100% (185/185),100% (184/184),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00500_crop.webm,,A,,
3NBFJK3IOH9LE3D3NIMT86NYXBVOGD,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3EFE17QCRDWGZBY147QL2V4P64XSHM,A1ET2J1PIP0RGO,Submitted,Thu May 09 09:53:03 PDT 2019,Thu May 09 09:53:23 PDT 2019,Sun May 12 09:53:23 PDT 2019,,,,20,100% (20/20),100% (20/20),100% (20/20),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00500_crop.webm,,B,,
3NBFJK3IOH9LE3D3NIMT86NYXBVOGD,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3WQ3B2KGE976EEWLRW15KJEILRD1BT,A1IXH2QLUU5BKZ,Submitted,Thu May 09 09:44:59 PDT 2019,Thu May 09 09:45:41 PDT 2019,Sun May 12 09:45:41 PDT 2019,,,,42,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00500_crop.webm,,B,,
31ANT7FQN8TD6P2W298CK0Z8VG3H50,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3DBQWDE4Y7P735M1V98QE4RTEWW5N4,A147F5PJTHOB8A,Submitted,Thu May 09 09:45:41 PDT 2019,Thu May 09 09:51:50 PDT 2019,Sun May 12 09:51:50 PDT 2019,,,,369,100% (2/2),100% (2/2),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00550_crop.webm,,B,,
31ANT7FQN8TD6P2W298CK0Z8VG3H50,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3HUTX6F6VVEXMT3QE565VMOMKWA2OF,AZZM966F90AL1,Submitted,Thu May 09 09:45:30 PDT 2019,Thu May 09 09:45:35 PDT 2019,Sun May 12 09:45:35 PDT 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00550_crop.webm,,B,,
31ANT7FQN8TD6P2W298CK0Z8VG3H50,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3NS0A6KXC5ZZ0RP4FT2BDOPREJHZGW,A2LU259QPV1I4V,Submitted,Thu May 09 09:52:20 PDT 2019,Thu May 09 09:53:21 PDT 2019,Sun May 12 09:53:21 PDT 2019,,,,61,100% (3/3),100% (3/3),100% (3/3),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00550_crop.webm,,B,,
3421H3BM9A8SYIZYTZOE8TKPU4Q9JO,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3DIP6YHAPDJMWHSQ08CA017B2UW8EK,A1ET2J1PIP0RGO,Submitted,Thu May 09 09:45:55 PDT 2019,Thu May 09 09:48:57 PDT 2019,Sun May 12 09:48:57 PDT 2019,,,,182,100% (20/20),100% (20/20),100% (20/20),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00600_crop.webm,,B,,
3421H3BM9A8SYIZYTZOE8TKPU4Q9JO,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3IXEICO793A1HMRZXO47F9BLZ9VT6B,A3AY0315YWWNXY,Submitted,Thu May 09 09:51:28 PDT 2019,Thu May 09 09:54:07 PDT 2019,Sun May 12 09:54:07 PDT 2019,,,,159,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00600_crop.webm,,A,,
3421H3BM9A8SYIZYTZOE8TKPU4Q9JO,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3JNQLM5FT5DPG80T1DQD35KSPR5L2H,A9HVFM0YUY00Q,Submitted,Thu May 09 09:46:00 PDT 2019,Thu May 09 09:47:21 PDT 2019,Sun May 12 09:47:21 PDT 2019,,,,81,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00150_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00600_crop.webm,,B,,
3RTFSSG7T8X95406PVAJ2S5SWUGLWS,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3EFE17QCRDWGZBY147QL2V4P64USHJ,A1F1BIPJR11LSR,Submitted,Thu May 09 09:45:30 PDT 2019,Thu May 09 09:48:09 PDT 2019,Sun May 12 09:48:09 PDT 2019,,,,159,100% (27/27),100% (27/27),100% (27/27),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00050_crop.webm,,B,,
3RTFSSG7T8X95406PVAJ2S5SWUGLWS,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3VHP9MDGROBGEYIZCVCLK5OU4MWCFC,A22G7GBPIVCC9X,Submitted,Thu May 09 09:45:38 PDT 2019,Thu May 09 09:45:45 PDT 2019,Sun May 12 09:45:45 PDT 2019,,,,7,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00050_crop.webm,,A,,
3RTFSSG7T8X95406PVAJ2S5SWUGLWS,3TAPATTOAZHPGW1BDZD865ZH2CJC9W,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 09:44:34 PDT 2019,3,BatchId:3636677;OriginalHitTemplateId:928390922;,420,259200,Mon May 13 09:44:34 PDT 2019,,,3ZDAD0O1T24E01BVYBDXFMO5WDRTX2,A2LU259QPV1I4V,Submitted,Thu May 09 09:52:31 PDT 2019,Thu May 09 09:54:13 PDT 2019,Sun May 12 09:54:13 PDT 2019,,,,102,100% (3/3),100% (3/3),100% (3/3),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/beamrider/beamrider_00050_crop.webm,,B,,
