HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.video_url_A,Input.video_url_B,Answer.ranking,Answer.ranking.label,Approve,Reject
378G7J1SJLPVZYQE89NFPXF8M6DEWD,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,3ZSY5X72NY2EQDKBTVL6WUWUTADOR8,A3RYI5HXC2MJLN,Submitted,Tue Apr 30 13:12:13 PDT 2019,Tue Apr 30 13:13:08 PDT 2019,Fri May 03 13:13:08 PDT 2019,,,,55,100% (2/2),100% (2/2),100% (2/2),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00050_crop.webm,,A,,
3Q9SPIIRWJDS9L92S4LTTEPH1RFWA0,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,3KXIR214I57TI0T8VLRWHOIH0R4244,A3RYI5HXC2MJLN,Submitted,Tue Apr 30 13:20:18 PDT 2019,Tue Apr 30 13:26:32 PDT 2019,Fri May 03 13:26:32 PDT 2019,,,,374,100% (2/2),100% (2/2),100% (2/2),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00100_crop.webm,,A,,
3Q9SPIIRWJDS9L92S4LTTEPH1RFWA0,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,3VHP9MDGROBGEYIZCVCLK5OU18NCF8,A2EELTS09HUTSF,Submitted,Tue Apr 30 13:16:19 PDT 2019,Tue Apr 30 13:16:26 PDT 2019,Fri May 03 13:16:26 PDT 2019,,,,7,100% (1/1),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00100_crop.webm,,A,,
3DFYDSXB2WRQIAN1RAJ54P736YYJU4,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,3LQ8PUHQFMJR5XV5ZVW7YTY2USHHIA,A19DSSCID44TPS,Submitted,Tue Apr 30 13:13:02 PDT 2019,Tue Apr 30 13:13:12 PDT 2019,Fri May 03 13:13:12 PDT 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00150_crop.webm,,B,,
3DFYDSXB2WRQIAN1RAJ54P736YYJU4,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,3MB8LZR5BGKKXO4JQJWH316M3DLLK2,A1EAA48IFG15PX,Submitted,Tue Apr 30 13:21:22 PDT 2019,Tue Apr 30 13:22:51 PDT 2019,Fri May 03 13:22:51 PDT 2019,,,,89,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00150_crop.webm,,A,,
3NBFJK3IOH9LE3D3NIMT86NYWKTOGS,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,3FDJT1UU75Z6VZ1YYWGAMCAPHNHK59,AJVJWXNFUL0PK,Submitted,Tue Apr 30 13:15:08 PDT 2019,Tue Apr 30 13:15:47 PDT 2019,Fri May 03 13:15:47 PDT 2019,,,,39,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250_crop.webm,,B,,
3NBFJK3IOH9LE3D3NIMT86NYWKTOGS,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,3NG53N1RLWAQT8HG9MSLUD6FDNN8PZ,A19DSSCID44TPS,Submitted,Tue Apr 30 13:13:36 PDT 2019,Tue Apr 30 13:13:51 PDT 2019,Fri May 03 13:13:51 PDT 2019,,,,15,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250_crop.webm,,A,,
3OZ4VAIBEX6QVPC1W0TA0B9MK57JVT,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,36NEMU28XG4VY6GLF9GZRPF6QPHWM8,A1EAA48IFG15PX,Submitted,Tue Apr 30 13:16:26 PDT 2019,Tue Apr 30 13:19:24 PDT 2019,Fri May 03 13:19:24 PDT 2019,,,,178,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00300_crop.webm,,B,,
3OZ4VAIBEX6QVPC1W0TA0B9MK57JVT,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,3KKG4CDWKJP4IKE7GU6BRBQV6XB940,AIWX8CTWASWI7,Submitted,Tue Apr 30 13:15:55 PDT 2019,Tue Apr 30 13:16:07 PDT 2019,Fri May 03 13:16:07 PDT 2019,,,,12,100% (12/12),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00300_crop.webm,,A,,
3FULMHZ7OUOH2KZ7F15F7D1QBF5M4O,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,34YB12FSQZFZ1KQL04CH5MTIW1PGMR,A389I26USTXSZC,Submitted,Tue Apr 30 13:14:03 PDT 2019,Tue Apr 30 13:14:39 PDT 2019,Fri May 03 13:14:39 PDT 2019,,,,36,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00350_crop.webm,,B,,
3FULMHZ7OUOH2KZ7F15F7D1QBF5M4O,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,3XXU1SWE8NM1OF6BPZX9B3B2V3G0AT,A1EAA48IFG15PX,Submitted,Tue Apr 30 13:20:37 PDT 2019,Tue Apr 30 13:21:59 PDT 2019,Fri May 03 13:21:59 PDT 2019,,,,82,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00350_crop.webm,,A,,
3DQYSJDTYL2AOYV4IEJ1RGTFV8JEX6,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,3A1COHJ8NKMYGRJSQ9KGL44ORWFH85,A2EELTS09HUTSF,Submitted,Tue Apr 30 13:16:26 PDT 2019,Tue Apr 30 13:16:30 PDT 2019,Fri May 03 13:16:30 PDT 2019,,,,4,100% (1/1),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00400_crop.webm,,Not sure,,
3DQYSJDTYL2AOYV4IEJ1RGTFV8JEX6,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,3FTYUGLFSVCYHTVO6FUNIZFZXEO5DL,A28J3LO1ZEUH6X,Submitted,Tue Apr 30 13:20:34 PDT 2019,Tue Apr 30 13:21:46 PDT 2019,Fri May 03 13:21:46 PDT 2019,,,,72,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00400_crop.webm,,A,,
36FFXPMST9FZEZ8E7O4BT6ZZBK6HOK,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,323Q6SJS8J77V6TFYNQMVWLAE0SFHK,A23AP978617EJS,Submitted,Tue Apr 30 13:16:31 PDT 2019,Tue Apr 30 13:16:59 PDT 2019,Fri May 03 13:16:59 PDT 2019,,,,28,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00450_crop.webm,,A,,
36FFXPMST9FZEZ8E7O4BT6ZZBK6HOK,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,3L4D84MIL0JN08FBHDH7AUD2779HJP,A12HWPFXQPITHD,Submitted,Tue Apr 30 13:16:30 PDT 2019,Tue Apr 30 13:16:45 PDT 2019,Fri May 03 13:16:45 PDT 2019,,,,15,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00450_crop.webm,,A,,
385MDVINFC63AEC6MAY6MDS0RE9JW3,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,33LK57MYLUW2QWYVATWS228UZG0SZ3,A389I26USTXSZC,Submitted,Tue Apr 30 13:13:32 PDT 2019,Tue Apr 30 13:14:02 PDT 2019,Fri May 03 13:14:02 PDT 2019,,,,30,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00500_crop.webm,,B,,
385MDVINFC63AEC6MAY6MDS0RE9JW3,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,3SUWZRL0MZ4ZS3927TFCGNBKTLXE60,A2EELTS09HUTSF,Submitted,Tue Apr 30 13:16:04 PDT 2019,Tue Apr 30 13:16:09 PDT 2019,Fri May 03 13:16:09 PDT 2019,,,,5,100% (1/1),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00500_crop.webm,,A,,
37M4O367VJ9ZY337T6OPC574BB0M5T,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,34Z02EIMIT463B5KVZOQ681UJSX0TA,AIWX8CTWASWI7,Submitted,Tue Apr 30 13:14:43 PDT 2019,Tue Apr 30 13:15:04 PDT 2019,Fri May 03 13:15:04 PDT 2019,,,,21,100% (12/12),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00550_crop.webm,,B,,
37M4O367VJ9ZY337T6OPC574BB0M5T,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,3IAS3U3I0G7D3ZEHA01JP2ONAJH2B6,A3MPPWPLQI8VFX,Submitted,Tue Apr 30 13:14:33 PDT 2019,Tue Apr 30 13:15:09 PDT 2019,Fri May 03 13:15:09 PDT 2019,,,,36,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00550_crop.webm,,A,,
36FFXPMST9FZEZ8E7O4BT6ZZBK6OHR,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,32VNZTT0A8VAMKATAB6XIWQPCJGR44,A1NKN6VN94L0CO,Submitted,Tue Apr 30 13:15:16 PDT 2019,Tue Apr 30 13:17:26 PDT 2019,Fri May 03 13:17:26 PDT 2019,,,,130,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00600_crop.webm,,B,,
36FFXPMST9FZEZ8E7O4BT6ZZBK6OHR,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,3483FV8BEFA7XNXME9KBEM2VWI726M,A19DSSCID44TPS,Submitted,Tue Apr 30 13:15:29 PDT 2019,Tue Apr 30 13:15:40 PDT 2019,Fri May 03 13:15:40 PDT 2019,,,,11,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00600_crop.webm,,A,,
3ZXV7Q5FJBFEREK5MT7KVLT56RACFK,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,32UTUBMZ7HNM0QCJYALUR7LY7HBBVO,A2EELTS09HUTSF,Submitted,Tue Apr 30 13:16:09 PDT 2019,Tue Apr 30 13:16:19 PDT 2019,Fri May 03 13:16:19 PDT 2019,,,,10,100% (1/1),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00050_crop.webm,,A,,
3ZXV7Q5FJBFEREK5MT7KVLT56RACFK,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,3F6HPJW4JER5R2CS5RXFCG18KKZ2WM,A3TTNGV1Y7ZZP7,Submitted,Tue Apr 30 13:14:53 PDT 2019,Tue Apr 30 13:15:24 PDT 2019,Fri May 03 13:15:24 PDT 2019,,,,31,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00050_crop.webm,,A,,
3W9XHF7WGKM6THEU9QT708LE29RTKM,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,39GAF6DQWSRLNSURWDS5LV8PL5IV1N,A19DSSCID44TPS,Submitted,Tue Apr 30 13:14:15 PDT 2019,Tue Apr 30 13:14:51 PDT 2019,Fri May 03 13:14:51 PDT 2019,,,,36,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00100_crop.webm,,B,,
3W9XHF7WGKM6THEU9QT708LE29RTKM,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,3NC5L260MPDHNNF220LCF5IBQM4OFF,A4CKDH8UNA9T,Submitted,Tue Apr 30 13:14:00 PDT 2019,Tue Apr 30 13:15:13 PDT 2019,Fri May 03 13:15:13 PDT 2019,,,,73,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00100_crop.webm,,A,,
31S7M7DAGGHHDNWCUQ58F8YTR9WTLP,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,3ATPCQ38J91YLA2WX78I3V5M7GSYAP,AIBX0FFXVGV3G,Submitted,Tue Apr 30 13:17:06 PDT 2019,Tue Apr 30 13:17:56 PDT 2019,Fri May 03 13:17:56 PDT 2019,,,,50,100% (3/3),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00150_crop.webm,,A,,
31S7M7DAGGHHDNWCUQ58F8YTR9WTLP,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,3KV0LJBBH3CQQAZZGF6T4Q7PYA2RM0,A1EAA48IFG15PX,Submitted,Tue Apr 30 13:16:29 PDT 2019,Tue Apr 30 13:18:30 PDT 2019,Fri May 03 13:18:30 PDT 2019,,,,121,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00150_crop.webm,,Not sure,,
3Z56AA6EK4RVH73LYPYU4BL476BM69,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,3COPXFW7XC3AO9JHIBPOKIF68NJPK1,A1EAA48IFG15PX,Submitted,Tue Apr 30 13:16:43 PDT 2019,Tue Apr 30 13:18:35 PDT 2019,Fri May 03 13:18:35 PDT 2019,,,,112,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200_crop.webm,,Not sure,,
3Z56AA6EK4RVH73LYPYU4BL476BM69,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,3U8YCDAGXQ7TBVDSEVUV13Q7ZLVQ0J,A389I26USTXSZC,Submitted,Tue Apr 30 13:12:32 PDT 2019,Tue Apr 30 13:12:51 PDT 2019,Fri May 03 13:12:51 PDT 2019,,,,19,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200_crop.webm,,B,,
3VGZ74AYTG7K5EG0XDD2D6TH76ACGJ,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,3CTOC39K38HQ7J9Z44VVJHO8T4A7JA,A110KENBXU7SUJ,Submitted,Tue Apr 30 13:12:34 PDT 2019,Tue Apr 30 13:15:58 PDT 2019,Fri May 03 13:15:58 PDT 2019,,,,204,100% (5/5),100% (5/5),100% (5/5),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00300_crop.webm,,A,,
3VGZ74AYTG7K5EG0XDD2D6TH76ACGJ,37AIU3VBY8FJNU8SYC9HB3KL9GCRXZ,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.05,Tue Apr 30 13:11:57 PDT 2019,2,BatchId:3626406;OriginalHitTemplateId:928390922;,420,259200,Sat May 04 13:11:57 PDT 2019,,,3H7Z272LX8YL8F1Z3B1PZISLXNNLPZ,A2VLQ09XI2IIZ5,Submitted,Tue Apr 30 13:14:55 PDT 2019,Tue Apr 30 13:15:29 PDT 2019,Fri May 03 13:15:29 PDT 2019,,,,34,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00300_crop.webm,,A,,
